"Id","Title","URL","Author","Co-Author","IsSpliced?","Plays","Splices","Released Splices","Likes","Date","Comments"
1426,"Producing Future Beats","https://splice.com/suna/producing-future-beats","suna","-","False","11,009","521","0","61","13/07/2018","8"
1427,"su na - Tell Me (feat. Ravyn Lenae)","https://splice.com/suna/su-na---tell-me-feat-ravyn-lenae","suna","-","False","12,717","1,196","4","128","13/07/2018","10"
1428,"Loopmasters_Deep House Starter","https://splice.com/suneth/loopmasters_deep-house-starter","suneth","-","False","549","64","0","6","13/07/2018","0"
1429,"Do You Still Feel? (NRRD Remix)","https://splice.com/supertoon/do-you-still-feel-nrrd-remix","supertoon","-","https://splice.com/dimmak/rain-man-and-max-do-you-still-feel-remix-contest","1,679","0","0","68","13/07/2018","10"
1430,"Excision - Codename X (MK2 Lightshow)","https://splice.com/supertoon/excision---codename-x-mk2-lightshow","supertoon","SoNevableFan","False","1,332","192","0","27","13/07/2018","0"
1431,"Fall (NRRD Remix)","https://splice.com/supertoon/fall-nrrd-remix","supertoon","-","https://splice.com/JonSine/jon-sine-fall-remix-contest","1,491","0","0","58","13/07/2018","17"
1432,"Gun Finga Lightshow","https://splice.com/supertoon/gun-finga-lightshow","supertoon","-","False","743","78","0","10","13/07/2018","1"
1433,"Mashup Thing","https://splice.com/supertoon/mashup-thing","supertoon","-","False","779","105","0","22","13/07/2018","3"
1434,"Haven't Moved On","https://splice.com/supertoon/moved-on","supertoon","-","False","793","41","0","13","13/07/2018","1"
1435,"Marshmello - Moving on (NRRD Remix/Remake)","https://splice.com/supertoon/moving-on-nrrd-remixremake","supertoon","-","False","609","64","0","7","13/07/2018","0"
1436,"Nothing Too Fancy","https://splice.com/supertoon/nothing-too-fancy","supertoon","-","False","782","37","0","6","13/07/2018","0"
1437,"Pixel Empire","https://splice.com/supertoon/pixel-empire","supertoon","-","False","511","25","0","13","13/07/2018","2"
1438,"Shelter/Sad Machine/Divinity/Pay No Mind","https://splice.com/supertoon/porteon-thing","supertoon","-","False","697","68","0","7","13/07/2018","1"
1439,"Too Comfortable (NRRD: LoZ Remix)","https://splice.com/supertoon/too-comfortable-nrrd-loz-remix","supertoon","rickysee","False","257","10","0","4","13/07/2018","2"
1440,"Touch (VIP) (NRRD EDIT)","https://splice.com/supertoon/touch-vip-remix","supertoon","-","https://splice.com/kshmr/touch-vip-remix","1,314","86","0","20","13/07/2018","0"
1441,"XO Tour Llif3 [Chimmer Flip] (NRRD Remix)","https://splice.com/supertoon/xo-tour-llif3-[chimmer-flip]-nrrd-remix","supertoon","Chimmer","False","2,723","226","0","54","13/07/2018","0"
1442,"XO Tour Llif3 (NRRD Remix)","https://splice.com/supertoon/xo-tour-llif3-nrrd-remix","supertoon","-","False","558","36","0","11","13/07/2018","0"
1443,"Zedd - Candyman (NRRD Remix)","https://splice.com/supertoon/zedd---candyman-nrrd-remix","supertoon","-","False","1,279","72","0","21","13/07/2018","1"
1444,"Zomboy - Resurrected (MK2 Lightshow)","https://splice.com/supertoon/zomboy---resurrected-mk2-lightshow","supertoon","SoNevableFan","False","3,378","471","0","36","13/07/2018","0"
1445,"Hellberg - The Girl (feat. Cozi Zuehlsdorff) (Svensation Remix)","https://splice.com/svensation/hellberg---the-girl-feat--cozi-zuehlsdorff-svensation-remix","svensation","-","https://splice.com/Hellberg/the-girl-contest","20","0","0","4","13/07/2018","0"
1446,"Gamelan","https://splice.com/sydeshow/gamelan","sydeshow","-","False","83","2","0","1","13/07/2018","0"
1447,"Progressive House","https://splice.com/sydeshow/progressive-house","sydeshow","-","False","840","26","0","2","13/07/2018","2"
1448,"Rebirth (Sydeshow Remix)","https://splice.com/sydeshow/rebirth-sydeshow-remix","sydeshow","-","https://splice.com/zakiahkanip/rebirth","99","4","0","1","13/07/2018","0"
1449,"Sickick ""No Games"" (Slow Trapped Remix by T3ns10n)","https://splice.com/T3ns10n/sickick-no-games-slow-trapped-remix-by-t3ns10n","T3ns10n","-","https://splice.com/saavn/sickick-no-games-remix-contest","98","0","0","29","13/07/2018","8"
1450,"T.Figz -Animal Cookies","https://splice.com/TFigz/animal-cookies","TFigz","-","False","904","55","0","7","13/07/2018","1"
1451,"Best Trap/Electro Mix 2017","https://splice.com/TFigz/best-trapelectro-music-mix-2017-bestofedm","TFigz","-","False","829","18","0","3","13/07/2018","2"
1452,"Deorro-Mashup","https://splice.com/TFigz/deorro-wtfmix","TFigz","-","False","529","18","0","4","13/07/2018","0"
1453,"Disarm You -(TFIGZ REMIX)- KASKADE","https://splice.com/TFigz/disarm-you---kaskade-tfigz-remix","TFigz","-","False","326","7","0","2","13/07/2018","0"
1454,"Get A Real Job -(( Future Trap))","https://splice.com/TFigz/get-a-real-job---future-trap","TFigz","-","https://splice.com/iamdj_limitess/get-a-real-job-they-said-[remix-me]","1,913","57","0","16","13/07/2018","3"
1455,"Kanye (TFigz Remix) - The Chainsmokers","https://splice.com/TFigz/kanye-tfigz-remix---chainsmokers","TFigz","-","https://splice.com/bam218/kanye-remix---chainsmokers","1,660","76","0","22","13/07/2018","1"
1456,"Lot90-TFigz","https://splice.com/TFigz/lot90-tfigz","TFigz","-","False","147","5","0","1","13/07/2018","0"
1457,"Mays-Hottest-HouseMix","https://splice.com/TFigz/mays-hottest-housemix","TFigz","-","False","311","2","0","1","13/07/2018","1"
1458,"New ElectroHouse&Trap 2016 Best of Party Mashup, EDM Dance Mix","https://splice.com/TFigz/new-electro--house-2016-best-of-party-mashup--edm-dance-mix","TFigz","-","False","2,214","102","0","18","13/07/2018","1"
1459,"Speechless-(Future Trap Remix)","https://splice.com/TFigz/speechless-future-trap-remix","TFigz","-","https://splice.com/Hijakkmusic/speechless","2,371","92","0","13","13/07/2018","0"
1460,"T.Figz- Gelato ( Trap Instrumental)","https://splice.com/TFigz/tfigz--gelato--trap-instrumental","TFigz","-","False","776","8","0","1","13/07/2018","1"
1461,"T.Figz- Strawberry stardust(Original Mix)","https://splice.com/TFigz/tfigz--strawberry-stardustoriginal-mix","TFigz","-","False","516","18","0","3","13/07/2018","1"
1462,"T.Figz- West Coast Trap","https://splice.com/TFigz/tfigz--west-coast-trap","TFigz","-","False","1,719","62","0","8","13/07/2018","1"
1463,"TFIGZ-BEST OF TRAPHIPHOPBASSDUBSTEP MIX","https://splice.com/TFigz/tfigz-best-of-traphiphopbassdubstep-mix","TFigz","-","False","391","11","0","1","13/07/2018","0"
1464,"T.Figz-Side Hustle","https://splice.com/TFigz/tfigz-side-hustle","TFigz","-","False","421","7","0","2","13/07/2018","1"
1465,"House Music 2016","https://splice.com/TFigz/tfigz-snoconc02-mix1","TFigz","-","False","437","7","0","1","13/07/2018","0"
1466,"0069izbak","https://splice.com/thegamingbigfoot/0069izbak","thegamingbigfoot","RabiAndrew","https://splice.com/RabiAndrew/two-trapdubstep-drops-need-collaborators","90","2","0","0","13/07/2018","0"
1467,"Mark Guiliana - Thick Thunk Preview","https://splice.com/thelooploft/mark-guiliana-thick-thunk-preview","thelooploft","youngtrane-marsattacks","False","4,143","128","0","15","13/07/2018","2"
1468,"Dark and Stormy (Bro Safari's Work in Progress Collaboration)","https://splice.com/themetabeing/dark-and-stormy-bro-safaris-work-in-progress-collaboration","themetabeing","-","https://splice.com/brosafari/mysteryland-contest","25","0","0","3","13/07/2018","0"
1469,"Splicy","https://splice.com/themetabeing/splicy","themetabeing","endlessspace-matth-dysrupt","False","51","0","0","0","13/07/2018","0"
1470,"To Splice a Lie","https://splice.com/themetabeing/to-splice-a-lie","themetabeing","phiunit-cousincole-jinks","False","225","3","0","0","13/07/2018","0"
1471,"On my way - Raja V","https://splice.com/therajav/on-my-way-raja-v","therajav","djjavi516","False","573","5","0","0","13/07/2018","0"
1472,"Splice Jam 2015_02-13","https://splice.com/therewasaguy/splice-jam-2015_02-13","therewasaguy","ethanhein-alexruthmann-adampatrickbell-puniit10-jdgarner2009","https://splice.com/therewasaguy/splicejam2015_02-13","109","2","0","1","13/07/2018","0"
1473,"SpliceJam2015_02-13","https://splice.com/therewasaguy/splicejam2015_02-13","therewasaguy","ethanhein-alexruthmann-adampatrickbell-puniit10-jdgarner2009","False","47","0","1","0","13/07/2018","0"
1474,"Bumfuzzle","https://splice.com/thetreebeard/bumfuzzle","thetreebeard","-","False","128","3","0","1","13/07/2018","0"
1475,"Caterpillar in a Garden","https://splice.com/thetreebeard/caterpillar-in-a-garden","thetreebeard","-","False","140","4","0","1","13/07/2018","0"
1476,"Lean on Me (Remix)","https://splice.com/thetreebeard/lean-on-me-remix","thetreebeard","-","False","294","0","0","0","13/07/2018","0"
1477,"That's Right (Dayman)","https://splice.com/thetreebeard/thats-right-dayman","thetreebeard","-","False","213","1","0","2","13/07/2018","1"
1478,"Turtle in a Nutshell","https://splice.com/thetreebeard/turtle-in-a-nutshell","thetreebeard","-","False","132","4","0","2","13/07/2018","0"
1479,"Everyday","https://splice.com/TheY-Lord/everyday","TheY-Lord","-","False","711","44","0","4","13/07/2018","0"
1480,"Future Bass","https://splice.com/TheY-Lord/future-bass-try","TheY-Lord","-","False","577","38","0","4","13/07/2018","0"
1481,"Camilla Cabello - Havana Piano Beat Remake","https://splice.com/TheY-Lord/havana-piano-beat-remake","TheY-Lord","-","False","2,025","230","0","7","13/07/2018","1"
1482,"Loot","https://splice.com/TheY-Lord/loot","TheY-Lord","-","False","15","2","0","0","13/07/2018","0"
1483,"Lunchbreak","https://splice.com/TheY-Lord/lunchbreak","TheY-Lord","-","False","144","1","0","0","13/07/2018","0"
1484,"Massive Attack Style beat","https://splice.com/TheY-Lord/massive-attack-style-beat","TheY-Lord","-","https://splice.com/Legendvry/beat-in-progress","773","33","0","8","13/07/2018","0"
1485,"Needy","https://splice.com/TheY-Lord/needy","TheY-Lord","-","False","1,259","66","0","11","13/07/2018","1"
1486,"Piano Trap","https://splice.com/TheY-Lord/piano-trap","TheY-Lord","-","False","1,618","97","0","9","13/07/2018","1"
1487,"Running","https://splice.com/TheY-Lord/running","TheY-Lord","-","False","1,053","68","0","4","13/07/2018","0"
1488,"Massive Attack Style beat","https://splice.com/TheY-Lord/thanks-legendvry","TheY-Lord","-","https://splice.com/Legendvry/beat-in-progress","484","17","0","1","13/07/2018","0"
1489,"12-3-17 jingle bell track","https://splice.com/thinkingthing/12-3-17-jingle-bell-track","thinkingthing","-","False","60","1","0","0","13/07/2018","0"
1490,"5-28-16 2HTS 90min impromptu - confusion","https://splice.com/thinkingthing/5-28-16-2hts-90min-impromptu---confusion","thinkingthing","-","False","43","1","0","0","13/07/2018","0"
1491,"From the Goodwill Collection","https://splice.com/thinkingthing/from-the-goodwill-collection","thinkingthing","-","False","117","0","0","2","13/07/2018","0"
1492,"013 - S.M.S.","https://splice.com/tholex/013-s-m-s","tholex","-","False","195","3","0","1","13/07/2018","0"
1493,"Such Beat GO TEAM 25","https://splice.com/tholex/such-beat-go-team-25","tholex","barbershreds-sneamonitakis","False","75","0","0","0","13/07/2018","0"
1494,"Tiësto - Red Lights (Acapella)","https://splice.com/tiesto/red-lights-acapella","tiesto","-","False","11,335","2,697","1","190","13/07/2018","6"
1495,"Tiësto & KSHMR - Secrets (Drop)","https://splice.com/tiesto/tiesto-kshmr-secrets-drop","tiesto","kshmr","False","284,510","49,289","6","1,838","13/07/2018","366"
1496,"Tiësto - Wasted ft. Matthew Koma (Acapella)","https://splice.com/tiesto/wasted-acapella","tiesto","-","False","13,971","2,563","3","193","13/07/2018","5"
1497,"7 billion realities","https://splice.com/toddoli/7-billion-realities","toddoli","-","False","236","22","0","7","13/07/2018","0"
1498,"Aint no sunshine (Bill Withers )","https://splice.com/toddoli/aint-no-sunshine-bill-withers","toddoli","-","False","371","17","0","3","13/07/2018","0"
1499,"An afternoon on the balcony","https://splice.com/toddoli/an-afternoon-on-the-balcony","toddoli","-","False","461","10","0","8","13/07/2018","0"
1500,"An afternoon on the farm","https://splice.com/toddoli/an-afternoon-on-the-farm","toddoli","-","False","99","3","0","2","13/07/2018","3"
1501,"Another brick in my wall","https://splice.com/toddoli/another-brick-in-my-wall","toddoli","-","False","1,108","24","1","23","13/07/2018","2"
1502,"Another brick in my wall","https://splice.com/toddoli/another-brick-in-my-wall_final","toddoli","-","https://splice.com/toddoli/another-brick-in-my-wall","169","4","1","1","13/07/2018","0"
1503,"Another brick in my wall","https://splice.com/toddoli/another-brick-in-my-wallv2","toddoli","-","https://splice.com/toddoli/another-brick-in-my-wall_final","247","9","0","3","13/07/2018","0"
1504,"Blossom Bossa","https://splice.com/toddoli/blossom-bossa","toddoli","-","False","139","5","1","3","13/07/2018","2"
1505,"Blossom Bossa","https://splice.com/toddoli/blossom-bossav2","toddoli","Tone","https://splice.com/toddoli/blossom-bossa","174","5","0","6","13/07/2018","0"
1506,"Breathe (Pink Floyd)","https://splice.com/toddoli/breathe-pink-floyd","toddoli","-","False","165","10","1","6","13/07/2018","1"
1507,"Breathe (Pink Floyd)","https://splice.com/toddoli/breathe-pink-floyd-v2","toddoli","-","https://splice.com/toddoli/breathe-pink-floyd","124","3","0","4","13/07/2018","1"
1508,"Breathe","https://splice.com/toddoli/breathev2","toddoli","-","https://splice.com/toddoli/breathe","178","9","0","7","13/07/2018","3"
1509,"Did nothing today","https://splice.com/toddoli/did-nothing-today","toddoli","-","False","381","19","0","3","13/07/2018","0"
1510,"Ecstasy of Gold (Ennio Morricone)","https://splice.com/toddoli/ecstasy-of-gold","toddoli","-","False","443","26","0","3","13/07/2018","3"
1511,"Ecstasy of Gold (Guitar Cover)","https://splice.com/toddoli/ecstasy-of-gold-guitar-cover","toddoli","-","False","748","45","0","9","13/07/2018","0"
1512,"expectations","https://splice.com/toddoli/expectations","toddoli","-","False","414","24","0","5","13/07/2018","0"
1513,"FANB","https://splice.com/toddoli/fanb","toddoli","-","False","747","37","0","9","13/07/2018","0"
1514,"Fuck Valentine I'm going dancing!","https://splice.com/toddoli/fuck-valentine-im-going-dancing","toddoli","-","False","183","10","0","6","13/07/2018","4"
1515,"Get Lucky (Daft Punk piano cover)","https://splice.com/toddoli/get-lucky","toddoli","-","False","339","25","0","8","13/07/2018","2"
1516,"Get Lucky (Daft Punk acoustic cover)","https://splice.com/toddoli/get-lucky-daft-punk-acoustic-cover","toddoli","-","False","1,236","124","0","17","13/07/2018","0"
1517,"Get Lucky (Feat. Do Mi)","https://splice.com/toddoli/get-lucky-feat-do-mi","toddoli","-","False","324","21","0","8","13/07/2018","0"
1518,"Hardware","https://splice.com/toddoli/hardware","toddoli","-","False","319","2","0","2","13/07/2018","0"
1519,"Harmfull","https://splice.com/toddoli/harmfull","toddoli","-","False","649","35","0","12","13/07/2018","4"
1520,"Horses of Tupiza","https://splice.com/toddoli/horses-of-tupiza","toddoli","-","False","296","23","0","10","13/07/2018","3"
1521,"La noyée (Yann Tiersen)","https://splice.com/toddoli/la-noyee-yann-tiersen","toddoli","-","False","240","13","0","4","13/07/2018","0"
1522,"Leaving Town","https://splice.com/toddoli/leaving-town","toddoli","-","False","249","11","1","3","13/07/2018","2"
1523,"RAI - As You Want [Toddoli's version]","https://splice.com/toddoli/rai-as-you-want_toddoli-version","toddoli","rai","https://splice.com/rai/asyouwant","219","12","1","3","13/07/2018","0"
1524,"Silouhette on the river","https://splice.com/toddoli/silouhette-on-the-river","toddoli","-","False","564","33","0","11","13/07/2018","0"
1525,"Toddoli's Jam Session - Cissy strut (The Meters)","https://splice.com/toddoli/toddolis-jam-session---cissy-strut-the-meters","toddoli","-","False","173","6","0","2","13/07/2018","1"
1526,"Collab Alliance - Season 1 Episode 7 (Tom Cosm)","https://splice.com/tomcosm/collab-alliance---season-1-episode-7-tom-cosm","tomcosm","-","https://splice.com/kjsawka/collab-alliance-kj-turn","389","29","0","7","13/07/2018","0"
1527,"Disco Tension Version 1","https://splice.com/tomcosm/disco-tension-version-1","tomcosm","-","False","2,644","225","1","33","13/07/2018","6"
1528,"Disco Tension Version 2","https://splice.com/tomcosm/disco-tension-version-2","tomcosm","-","https://splice.com/tomcosm/disco-tension-version-1","438","100","1","12","13/07/2018","1"
